gender,state,party,term,year,name,constituency
Male,Madhya Pradesh,Congress,2,1957,Shri Babu Nath Singh,Surguja-ST
Male,Madhya Pradesh,Congress,2,1957,Shri Kamal Narain Singh,Shahdol-ST
Male,Punjab,Congress,2,1957,Sardar Hukum Singh,Bhatinda-SC 
Male,Rajasthan,Congress,2,1957,Shri Shobha Ram,Alwar 
Male,Rajasthan,Independent,2,1957,Capt. H.H. Maharawal Raghunath Singh,Barmer
Male,Uttar Pradesh,Congress,2,1957,Chaudhary Badan Singh,Bisauli 
Male,Uttar Pradesh,Socialist,2,1957,Shri Braj Raj Singh,Firozabad-SC
Male,Uttar Pradesh,Congress,2,1957,Shri Dinesh Pratap Singh,Gonda 
Male,Uttar Pradesh,Congress,2,1957,Shri Har Prasad Singh,Ghazipur
Male,Uttar Pradesh,Congress,2,1957,Shri Kalika Singh,Azamgarh
Male,Uttar Pradesh,Socialist,2,1957,Shri Prabhu Narain Singh,Chandauli 
Male,Madhya Pradesh,Congress,2,1957,Shri Ram Sahai Tiwary,Khajuraho 
Male,Madhya Pradesh,Congress,2,1957,Shri Mangru Ganu Uikey,Mandla-ST 
Male,Madhya Pradesh,Congress,2,1957,Shri Shiv Datt Upadhyaya,Rewa
Male,Madhya Pradesh,Congress,2,1957,Shri Ramsingh Bhai Varma,Nimad 
Male,Madras,Congress,2,1957,Shri A. Servai Vairavan,Tanjore 
Male,Madras,Congress,2,1957,Shri R. Venkataraman,Tanjore 
Male,Jammu and Kashmir,Congress,2,1957,Shri A.M. Tariq,Srinagar
Female,Madhya Pradesh,Congress,2,1957,Smt. Maimoona Sultan,Bhopal
Male,Madhya Pradesh,Congress,2,1957,Shri Suraj prasad alias Surya Prasad,Gwalior 
Male,Madras,Independent,2,1957,Shri N. Sivaraj,Chingleput-SC 
Male,Kerala,Congress,2,1957,Shri A.M. Thomas,Ernakulam 
Male,Kerala,Communist Party,2,1957,Shri K.Krishnan Warior,Trichur 
Male,Madhya Pradesh,Congress,2,1957,Shri Babulal Surajbhan Tiwari,Nimar(Khandwa)
Male,Bihar,Congress,2,1957,Pandit Dwarka Nath Tiwary,Kesaria 
Male,Bihar,Congress,2,1957,Shri Bipin Bihari Varma,Champaran 
Male,Rajasthan,Congress,2,1957,Shri Manikya Lal Varma,Udaipur 
Male,Rajasthan,Congress,2,1957,Shri Ramesh Chandra Vyas,Bhilwara
Male,Uttar Pradesh,Congress,2,1957,Shri Tribhuan Narayan Singh,Chandauli 
Male,Uttar Pradesh,Congress,2,1957,Shri John N. Wilson,Mirzapur
Male,Uttar Pradesh,Socialist,2,1957,Shri Ram Sewak Yadav,Barabanki-SC
Male,Karnataka,Congress,2,1957,Shri K.G. Wodeyar,Shimoga 
Male,Maharashtra,Congress,2,1957,Shri Sadashiv Kanoji Patil,Bombay City South 
Male,Orissa,Ram Rajya Parishad,3,1962,Raja Purna Chandra Deo Bhanj,Bhubaneswar 
Male,Rajasthan,Praja Socialist Party (PSP),3,1962,Shri Pannalal Barupal,Ganganagar-SC 
Male,Rajasthan,Congress,3,1962,Shri Onkarlal Berwa,Kota
Male,Goa,Congress,3,1962,Dr. Pundalik D. Gaitonde,NA
Male,Rajasthan,Congress,3,1962,Pandit Mukut Bihari Lal Bhargava,Ajmer 
Male,N.E.F.A.*,Communist Party,3,1962,Shri D. Ering,NA
Male,Uttar Pradesh,Congress,3,1962,Shri Kanhaiya Lal Balmiki,Khurja-SC 
Male,Gujarat,Dravida Munnetra Kazhagam,3,1962,Shri Uchharamgrai Navalshanker Dhebar,Rajkot
Male,Orissa,Congress,3,1962,Shri Pratap Keshari Deo,Kalahandi 
Female,Uttar Pradesh,Jan Sangh,3,1962,Smt. Kamala Chaudhri,Hapur 
Male,Uttar Pradesh,Congress,3,1962,Shri Vishwanath Singh Gahmari,Ghazipur
Male,Uttar Pradesh,Congress,3,1962,Shri Ganapati Ram,Machhlishahr
Female,Uttar Pradesh,Congress,3,1962,Smt. Ganga Devi,Mohanlalganj-SC 
Male,Uttar Pradesh,Congress,3,1962,Shri Gauri Shanker Kakkar,Fatehpur
Male,Uttar Pradesh,Swatantra Party,3,1962,Shri Gokaran Prasad,Misrikh-SC
Female,Assam,Swatantra Party,3,1962,Smt. Renuka Devi Barkataki,Barpeta 
Male,Assam,Independent,3,1962,Shri Rajendranath Barua,Jorhat
Male,Assam,Congress,3,1962,Shri Dharanidhor Basumatari,Goalpara-ST 
Male,Assam,Congress,3,1962,Shri Bijoy Chandra Bhagavati,Darrang 
Male,Bihar,Congress,3,1962,Shri Bhagwat Jha Azad,Bhagalpur 
Male,Bihar,Jan Sangh,3,1962,Shri Satya Chandra Besra,Dumka-ST
Male,Bihar,Congress,3,1962,Shri Bali Ram Bhagat,Shahabad
Male,Gujarat,Congress,3,1962,Shri Hirabhai Kunverbhai Baria,Dohad-ST
Male,Madras,Congress,3,1962,Shri S.C. Balkrishnan,Koilpatti-SC
Male,Punjab,Independent Democratic Party,3,1962,Shri Mani Ram Bagri,Hissar
Male,Uttar Pradesh,Congress,3,1962,Shri S.M. Banerjee,Kanpur
Male,West Bengal,Jan Sangh,3,1962,Syed Badrudduja,Murshidabad 
Male,West Bengal,Independent,3,1962,Dr. Ramgati Banerji,Bankura 
Male,West Bengal,Congress,3,1962,Shri P.C. Barman,Cooch Behar-SC
Male,West Bengal,Congress,3,1962,Shri Gurugovinda Basu,Burdwan 
Male,NA,Congress,3,1962,Shri A.E.T. Barrow,Nominated Anglo-Indian
Male,Karnataka,Congress,3,1962,Shri C.R. Basappa,Tiptur
Male,Bihar,Congress,3,1962,Shri Brajeshwar Prasad,Gaya-SC 
Male,Bihar,Akali Dal,3,1962,Shri P.R. Chakravarti,Dhanbad 
Male,Delhi,Congress,3,1962,Chowdhury Brahm Perkash,Outer Delhi-SC
Male,Gujarat,Congress,3,1962,Shri P.H.D. Bheel,Dohad-ST
Female,Gujarat,Congress,3,1962,Smt. Zohraben Akbarbhai Chavda,Banaskantha 
Male,Madhya Pradesh,Congress,3,1962,Dr. Chandrabhan Singh,Bilaspur-SC 
Female,Madras,Congress,3,1962,Smt. Maragatham Chandrasekhar,Mayuram-SC
Male,Punjab,Congress,3,1962,Sardar Buta Singh,Moga-SC 
Male,Punjab,Congress,3,1962,Shri Yudhvir Singh Chaudhary,Mahendragarh
Male,Rajasthan,Congress,3,1962,Shri Brijraj Singh,Jhalawar
Male,Uttar Pradesh,Congress,3,1962,Shri Jang Bahadur Singh Bisht,Almora
Male,Uttar Pradesh,Congress,3,1962,Shri Brij Basi Lal,Faizabad
Male,Uttar Pradesh,Independent,3,1962,Shri Shambunath Chaturvedi,Firozabad-SC
Male,West Bengal,Communist Party,3,1962,Shri C.K. Bhattacharyya,Raiganj 
Female,West Bengal,Congress,3,1962,Smt. Renu Chakravartty,Barrackpore 
Male,West Bengal,Congress,3,1962,Shri Hari Pada Chatterjee,Nabadwip-SC 
Male,West Bengal,Independent,3,1962,Shri N.C. Chatterjee,Burdwan 
Male,West Bengal,Congress,3,1962,Shri Sachindra Nath Chaudhuri,Ghatal
Male,Karnataka,Congress,3,1962,Shri Jagannath Rao Chandriki,Raichur 
Male,Bihar,Congress,3,1962,Shri Ram Dhani Das,Nawada-SC 
Male,Bihar,Congress,3,1962,Shri Shree Narayan Das,Darbhanga 
Male,Gujarat,Congress,3,1962,Shri Morarji Ranchhodji Desai,Surat 
Male,Punjab,Congress,3,1962,Shri Chuni Lal,Ambala-SC 
Male,Punjab,Communist Party,3,1962,Sardar Daljit Singh,Una-SC
Male,Rajasthan,Congress,3,1962,Shri Surendra Kumar Dey,Nagaur
Male,Tripura,Congress,3,1962,Shri Dasaratha Deb,Tripura East-ST 
Male,Uttar Pradesh,Congress,3,1962,Shri N. Dandekar,Gonda 
Male,Uttar Pradesh,Congress,3,1962,Shri B.K. Dhaon,Lucknow 
Male,Uttar Pradesh,Congress,3,1962,Chaudhary Digambar Singh,Mathura 
Male,West Bengal,Swatantra Party,3,1962,Shri Basanta Kumar Das,Contai
Male,West Bengal,Congress,3,1962,Dr. Mono Mohan Das,Ausgram-SC
Male,West Bengal,Congress,3,1962,Shri Sudhansu Bhushan Das,Diamond Harbour 
Male,Karnataka,Congress,3,1962,Shri H.C. Dasappa,Bangalore 
Male,Karnataka,Congress,3,1962,Shri Balwantrao Nageshrao Datar,Belgaum 
Male,West Bengal,Congress,3,1962,Shri Mohammed Elias,Howrah
Male,West Bengal,Swatantra Party,3,1962,Shri Atulya Ghosh,Asansol 
Male,West Bengal,Congress,3,1962,Shri Nalini Ranjan Ghosh,Jalpaiguri
Male,West Bengal,Congress,3,1962,Shri Arun Chandra Guha,Barasat 
Male,West Bengal,Congress,3,1962,Shri Indrajit Gupta,Calcutta South West 
Male,Karnataka,Congress,3,1962,Shri Rajaram Girdharilal Dubey,Bijapur North 
Male,Karnataka,Dravida Munnetra Kazhagam,3,1962,Shri H.K.V. Gowdha,Bangalore 
Male,Bihar,Congress,3,1962,Shri Prabhu Dayal Himatsingka,Godda 
Male,Bihar,Congress,3,1962,Shri Jagjivan Ram,Sasaram-SC
Male,Bihar,Congress,3,1962,Shri Jaipal Singh,Ranchi West-ST
Male,Bihar,Congress,3,1962,Shri Yogendra Jha,Madhubani 
Male,Delhi,Congress,3,1962,Shri Shiv Charan Gupta,Delhi Sadar 
Male,Nagaland,Jharkhand Party,3,1962,Shri S.C. Jamir,Naga Hills Tuensang Area
Male,Orissa,Congress,3,1962,Shri Kanhu Charan Jena,Bhadrak-SC
Male,Punjab,Praja Socialist Party (PSP),3,1962,Shri Hem Raj,Kangra
Male,Punjab,Communist Party,3,1962,Sardar Iqbal Singh,Ferozepur 
Male,Rajasthan,Communist Party,3,1962,Shri Kashi Ram Gupta,Alwar 
Male,Uttar Pradesh,Praja Socialist Party (PSP),3,1962,Shri Ram Ratan Gupta,Gonda 
Male,Uttar Pradesh,Congress,3,1962,Shri Ansar Harvani,Bisauli 
Male,Punjab,Jan Sangh,3,1962,Shri Amar Nath Vidyalankar,Hoshiarpur
Male,Rajasthan,Praja Socialist Party (PSP),3,1962,Shri Manikya Lal Varma,Chittorgarh 
Male,Uttar Pradesh,Congress,3,1962,Shri Balgovind Verma,Kheri 
Male,Uttar Pradesh,Congress,3,1962,Maulana Mohammad Hifzur Rahman,Amroha
Female,Uttar Pradesh,Congress,3,1962,Smt. Subhadra Joshi,Balrampur 
Male,West Bengal,Congress,3,1962,Shri Subodh Chandra Hansda,Jhargram-ST 
Male,West Bengal,Congress,3,1962,Shri Humayun Kabir,Basirhat
Male,Karnataka,Congress,3,1962,Shri K. Hanumanthaiya,Bangalore City
Male,Karnataka,Congress,3,1962,Shri Ajit Prasad Jain,Tumkur
Male,Andhra Pradesh,Congress,3,1962,Shri Osman Ali S. Khan,Anantapur 
Male,Delhi,Congress,3,1962,Shri Mehr Chand Khanna,New Delhi 
Male,Gujarat,Congress,3,1962,Shri Chhaganbhai Madaribhai Kedaria,Mandvi-ST 
Male,Madras,Congress,3,1962,Shri Subbanarayan Kandappan,Tiruchengode
Male,Maharashtra,Congress,3,1962,Dr. Punjabrao Shamrao Deshmukh,Amravati
Male,Maharashtra,Congress,3,1962,Shri Shivajirao Shankarrao Deshmukh,Parbhani
Male,Madras,Independent,3,1962,Shri P.G. Karuthiruman,Gobichettipalayam 
Male,Manipur,Congress,3,1962,Shri Rishang Keishing,Outer Manipur-ST
Male,Orissa,Congress,3,1962,Shri Nityanand Kanungo,Cuttack 
Male,Punjab,Congress,3,1962,Sardar Kapur Singh,Ludhiana
Male,Rajasthan,All India Forward Bloc,3,1962,Dr.Maharaja Bikaner Karni Singh,Bikaner 
Male,Rajasthan,Congress,3,1962,Shri Kesar Lal,Sawai Madhopur-ST 
Male,Uttar Pradesh,Congress,3,1962,Shri Joti Saroop,Hathras-SC
Male,Uttar Pradesh,Congress,3,1962,Shri Shah Nawaz Khan,Meerut
Male,Uttar Pradesh,Congress,3,1962,Shri Prem Kishan Khanna,Kaimganj
Male,Uttar Pradesh,Congress,3,1962,Shri Kinder Lal,Hardoi-SC 
Male,West Bengal,Swatantra Party,3,1962,Shri Prabhat Kar,Hooghly 
Male,West Bengal,Communist Party,3,1962,Shri Debendra Nath Karjee,Cooch Behar-SC
Male,West Bengal,Congress,3,1962,Shri Paresh Nath Kayal,Joynagar-SC 
Male,West Bengal,Congress,3,1962,Dr. Purnendu Narayan Khan,Uluberia
Male,Madras,Congress,3,1962,Shri Krishnan Manoharan,Madras South
Male,Orissa,Congress,3,1962,Dr. Rajendra Kohar,Phulbani-SC 
Male,Orissa,Congress,3,1962,Shri Hrushikesh Mahanand,Bolangir
Male,Punjab,Congress,3,1962,Shri Lahri Singh,Rohtak
Male,Uttar Pradesh,Muslim League,3,1962,Shri Kripa Shanker,Domariaganj 
Male,Uttar Pradesh,Congress,3,1962,Acharya J.B. Kripalani,Amroha
Female,Uttar Pradesh,Communist Party,3,1962,Smt. Basant Kunwar Ba,Kaiserganj
Male,Uttar Pradesh,Praja Socialist Party (PSP),3,1962,Shri Baijnath Kureel,Raebareli 
Male,West Bengal,Swatantra Party,3,1962,Shri Bhajahari Mahato,Purulia 
Male,Karnataka,Congress,3,1962,Shri H.V. Koujalgi,Belgaum 
Male,Karnataka,Dravida Munnetra Kazhagam,3,1962,Shri M.V. Krishnappa,Tumkur
Male,Rajasthan,Congress,3,1962,Shri Harish Chandra Mathur,Jalore-SC 
Male,Rajasthan,Congress,3,1962,Shri Shiv Charan Mathur,Bhilwara
Male,Rajasthan,Republican Party of India,3,1962,Shri Dhuleshwar Meena,Udaipur 
Male,Rajasthan,Praja Socialist Party (PSP),3,1962,Shri Jaswantraj Mehta,Pali
Male,Uttar Pradesh,Congress,3,1962,Shri Keshav Dev Malaviya,Basti-SC
Male,Uttar Pradesh,Swatantra Party,3,1962,Shri Masuriya Din,Chail-SC
Male,Uttar Pradesh,Congress,3,1962,Shri Buddha Priya Maurya,Aligarh 
Male,Uttar Pradesh,Congress,3,1962,Raja Syed Ahmad Mehdi,Rampur
Male,West Bengal,Congress,3,1962,Shri T. Manaen,Darjeeling
Male,West Bengal,Congress,3,1962,Dr. Pashupati Mandal,Vishnupur-SC
Female,Karnataka,Swatantra Party,3,1962,Dr. Sarojini bindurao Mahishi,Dharwad North 
Male,Karnataka,Congress,3,1962,Shri U. Srinivasa Malliah,Udupi 
Male,Karnataka,Jharkhand Party,3,1962,Shri Mali Mariyappa,Tumkur
Male,Andhra Pradesh,Congress,3,1962,Dr. Gopal S. Melkote,Hyderabad 
Male,Andhra Pradesh,Congress,3,1962,Shri Bakar Ali Mirza,Warangal
Male,Andhra Pradesh,Congress,3,1962,Shri Ahmed Mohiuddin,Secunderabad
Male,Andhra Pradesh,Communist Party,3,1962,Shri Bayya Suryanarayana Murthy,Amalapuram-SC 
Male,Andhra Pradesh,Congress,3,1962,Shri Missula Suryanarayana Murti,Anakapalli
Male,Bihar,Congress,3,1962,Shri Mathura Prasad Mishra,Begusarai 
Male,Bihar,Congress,3,1962,Dr. Udaikar Misra,Jamshedpur
Male,Bihar,Communist Party,3,1962,Shri Mohammad Yusuf,Siwan 
Male,Bihar,Congress,3,1962,Shri David Munzni,Lohardaga-ST
Male,Madras,Congress,3,1962,Shri P. Muthiah,Tirunelveli 
Male,Orissa,Congress,3,1962,Shri Bibudhendra Mishra,Puri
Male,Orissa,Praja Socialist Party (PSP),3,1962,Shri Gokulananda Mohanty,Balasore
Male,Punjab,Congress,3,1962,Sardar Gurmukh Singh Musafir,Amritsar
Male,Rajasthan,Congress,3,1962,Shri Radheyshyam Ramkumar Morarka,Jhunjhunu 
Male,Uttar Pradesh,Congress,3,1962,Shri Shyam Dhar Mishra,Mirzapur
Male,Uttar Pradesh,Congress,3,1962,Shri Mohan Swarup,Pilibhit
Male,Uttar Pradesh,Congress,3,1962,Shri Murli Manohar,Ballia
Male,West Bengal,Muslim League,3,1962,Shri Hirendra Nath Mukerjee,Calcutta Central
Male,West Bengal,Congress,3,1962,Shri Sarkar Murmu,Balurghat-SC
Male,Karnataka,Congress,3,1962,Shri Fakruddin Husseinsad Mohsin,Dharwad South 
Male,Rajasthan,MG,3,1962,Shri Tika Ram Paliwal,Hindaun-SC
Male,Uttar Pradesh,Congress,3,1962,Shri Nardeo Snatak,Hathras-SC
Female,Uttar Pradesh,Congress,3,1962,Dr. Sushila Nayar,Jhansi
Male,West Bengal,Congress,3,1962,Shri Purnendu Sekhar Naskar,Mathurapur-SC 
Male,Goa,Congress,3,1962,Shri Shinkre M. Padmanaba,Mormugao
Male,Gujarat,Congress,3,1962,Shri Chhotubhai Makanbhai Patel,Broach
Male,Gujarat,Congress,3,1962,Shri Man Sinh P. Patel,Mehsana 
Male,Gujarat,Congress,3,1962,Shri Nanubhai Nichhabhai Patel,Bulsar-ST 
Male,Gujarat,Congress,3,1962,Shri Purushottamdas Rachhoddas Patel,Patan-SC
Male,Gujarat,Congress,3,1962,Shri Chitranjan Rughunath Raja,Junagadh
Male,Uttar Pradesh,Congress,3,1962,Shri Krishna Dev Tripathi,Unnao 
Male,Uttar Pradesh,Jan Sangh,3,1962,Shri Tula Ram,Ghatampur-SC
Male,Madras,Congress,3,1962,Shri C.R. Pattabhi Raman,Kumbakonam
Male,Orissa,Congress,3,1962,Shri Baishnab Charan Patnaik,Dhenkanal 
Male,Orissa,Congress,3,1962,Shri Kishen Pattanayak,Sambalpur 
Male,Punjab,Swatantra Party,3,1962,Shri Dev Dutt Puri,Kaithal 
Male,Rajasthan,Independent,3,1962,Shri Prithvi Raj,Dausa 
Male,Rajasthan,Congress,3,1962,Shri Raj Bahadur,Bharatpur 
Male,Uttar Pradesh,Independent,3,1962,Shri Raghunath Singh,Varanasi
Male,Karnataka,Congress,3,1962,Shri Sanganagouda Basanagouda Patil,Bijapur South 
Male,Karnataka,Congress,3,1962,Shri Vasantrao Lakhagounda Patil,Chikodi-SC
Male,Punjab,Congress,3,1962,Swami Rameshwaranand,Karnal
Male,Andhra Pradesh,Congress,3,1962,Dr. Dalta Satyanarayana Raju,Rajahmundry 
Male,Bihar,Congress,3,1962,Shri T. Mohan Ram,Sonbarsa-SC 
Male,Bihar,Congress,3,1962,Shri Bhola Raut,Bettiah 
Male,Punjab,Congress,3,1962,Sardar Ranjit Singh,Sangrur 
Male,Punjab,Congress,3,1962,Shri Gajraj Singh Rao,Gurgaon 
Male,Rajasthan,Congress,3,1962,Shri Ratan Lal,Banswara-ST 
Male,Uttar Pradesh,Congress,3,1962,Shri Mahavir Tyagi,Dehradun
Male,Karnataka,Congress,3,1962,Shri Sivamurthi Swami,Koppal
Male,Uttar Pradesh,Dravida Munnetra Kazhagam,3,1962,Shri Rajdeo Singh,Jaunpur 
Male,Karnataka,Congress,3,1962,Shri Ramchandra Veerappa,Bidar-SC
Male,Karnataka,Jan Sangh,3,1962,Shri Mahadevappa Rampure,Gulbarga
Male,Karnataka,Congress,3,1962,Shri S.V. Krishnamoorthy Rao,Shimoga 
Male,Uttar Pradesh,Congress,3,1962,Shri Bishwanath Roy,Deoria
Male,Uttar Pradesh,Congress,3,1962,Shri Bishanchander Seth,Etah
Female,West Bengal,Communist Party,3,1962,Smt. Renuka Ray,Malda 
Male,West Bengal,Congress,3,1962,Dr. Saradish Roy,Katwa 
Male,West Bengal,Congress,3,1962,Dr. Sisir Kumar Saha,Birbhum-SC
Male,West Bengal,Congress,3,1962,Shri Satis Chandra Samanta,Tamluk
Male,West Bengal,Congress,3,1962,Shri Ashok Kumar Sen,Calcutta North West 
Male,West Bengal,Congress,3,1962,Dr. Ranenendra Nath Sen,Calcutta East 
Male,Karnataka,Communist Party,3,1962,Shri H.C.L. Reddy,Chikballapur
Male,Karnataka,Congress,3,1962,Shri K.Chengalaraya Reddy,Chikballapur
Male,Punjab,Congress,3,1962,Shri Jagdev Singh Siddhanti,Jhajjar 
Male,Rajasthan,Congress,3,1962,Dr. Kalu Lal Shrimali,Bhilwara
Male,Karnataka,Congress,3,1962,Shri Dodda Thimmaiah,Kolar-SC
Male,Uttar Pradesh,Congress,3,1962,Lt. Col.(Retd) Maharaja Manabendra Shah,Tehri Garhwal 
Male,Uttar Pradesh,Congress,3,1962,Pandit Krishan Chandra Sharma,Sardhana
Male,Uttar Pradesh,Congress,3,1962,Shri Lal Bahadur Shastri,Allahabad 
Male,Uttar Pradesh,Congress,3,1962,Shri Prakash Vir Shastri,Bijnor-SC 
Male,Uttar Pradesh,Independent,3,1962,Swami Ramanand Shastri,Ramasanehighat-SC 
Male,Uttar Pradesh,Independent,3,1962,Shri Sheo Narain,Bansi-SC
Male,Uttar Pradesh,Congress,3,1962,Shri Bal Krishna Singh,Chandauli 
Male,Karnataka,Congress,3,1962,Shri M. Shankaraiya,Mysore
Male,Karnataka,Congress,3,1962,Shri M.K. Shivananjappa,Mandya
Male,Karnataka,Congress,3,1962,Shri M.K. Shivananjappa,Mandya
Male,Karnataka,Congress,3,1962,Shri H. Siddananjappa,Hassan
Male,Karnataka,Congress,3,1962,Shri S.M. Siddiah,Chamarajanagar-SC 
Male,Manipur,Congress,3,1962,Shri Salam Tonbi Singh,Inner Manipur 
Male,Bihar,Jan Sangh,3,1962,Shri Digvijay Narain Singh,Muzaffarpur 
Male,Gujarat,Congress,3,1962,Shri Himmat Sinhji,Kutch 
Male,Madhya Pradesh,Praja Socialist Party (PSP),3,1962,Shri Radhelal Beharilal Vyas,Ujjain-SC 
Male,Madhya Pradesh,Congress,3,1962,Shri Narayanrao Maniram Wadiwa,Seoni 
Male,Madras,Congress,3,1962,Shri T. Abdul Wahid,Vellore 
Male,Gujarat,Dravida Munnetra Kazhagam,3,1962,Shri Pravinsinh Natavarsinh Solanki,Kaira 
Male,Orissa,Congress,3,1962,Shri Yagya Narayan Singh,Sundergarh-ST 
Male,Punjab,Janata Party,3,1962,Sardar Hukum Singh,Patiala 
Male,Rajasthan,Congress,3,1962,Dr. Laxmi Mal Singhvi,Jodhpur 
Male,Uttar Pradesh,Congress,3,1962,Shri Jai Bahadur Singh,Ghosi 
Male,Uttar Pradesh,Congress,3,1962,Shri Krishnapal Singh,Jalesar 
Male,Uttar Pradesh,Congress,3,1962,Shri Surendra Pal Singh,Bulandshahar
Male,Uttar Pradesh,Swatantra Party,3,1962,Shri Yuvraj Dutta Singh,Shahabad
Male,Uttar Pradesh,Congress,3,1962,Shri Sinhasan Singh,Gorakhpur 
Male,West Bengal,Jan Sangh,3,1962,Shri Govinda Kumar Singha,Midnapore 
Male,Puducherry,Swatantra Party,3,1962,Shri Ku. Sivappraghassan,Pondicherry 
Male,Karnataka,Congress,3,1962,Shri Tekur Subramanyam,Bellary 
Male,Madras,Congress,3,1962,Shri V. Vairava Thevar,Thanjavur 
Male,Madras,Congress,3,1962,Shri R. Umanath,Pudukkottai 
Male,Orissa,Congress,3,1962,Shri Ramachandra Ulaka,Koraput-ST
Male,Punjab,Independent,3,1962,Sardar Swaran Singh,Jullundur 
Male,Rajasthan,Congress,3,1962,Shri Tansingh,Barmer
Male,Rajasthan,Ram Rajya Parishad,3,1962,Shri Rameshwar Tantia,Sikar 
Male,Uttar Pradesh,Congress,3,1962,Shri Sumat Prasad,Muzaffarnagar 
Male,Uttar Pradesh,Congress,3,1962,Shri Sunder Lal,Saharanpur
Male,Uttar Pradesh,Congress,3,1962,Shri Kunwar Krishna Verma,Sultanpur 
Male,Uttar Pradesh,Congress,3,1962,Shri Suraj Lal Verma,Sitapur 
Male,Uttar Pradesh,Communist Party,3,1962,Shri Vishram Prasad,Lalganj-SC
Male,Uttar Pradesh,Congress,3,1962,Shri Ram Harakh Yadav,Azamgarh
Male,Karnataka,Congress,3,1962,Shri S. Veerabasappa,Chitradurga 
Male,Maharashtra,Congress,3,1962,Dr. Madhav Shrihari Aney,Nagpur
Male,Maharashtra,Socialist,3,1962,Shri Kamalnayan Jamnalal Bajaj,Wardha
Male,Maharashtra,Congress,3,1962,Shri Sonubhau Dagadu Baswant,Thane 
Male,Maharashtra,Congress,3,1962,Shri Laxmanrao Shrawanji Bhatkar,Khamgaon-SC 
Male,Maharashtra,Revolutionary Socialist Party,3,1962,Shri Dajisaheb Ramrao Chavan,Karad 
Male,Maharashtra,Congress,3,1962,Shri Yashwantrao Balwantrao Chavan,Nashik
Male,Maharashtra,Congress,3,1962,Shri Bhaskar Narayan Dighe,Kolaba
Male,Maharashtra,Congress,3,1962,Shri Vijayasinhrao Ramarao Dafle,Miraj 
Male,Maharashtra,Congress,3,1962,Shri Bhaurao Dagdurao Deshmukh,Aurangabad
Female,Maharashtra,Congress,3,1962,Smt. Vimla Deshmukh,Amravati
Male,Maharashtra,Congress,3,1962,Shri Govind Hari Deshpande,Nashik
Male,Maharashtra,Congress,3,1962,Shri Motilal Kundanmal Firodia,Ahmednagar
Male,Maharashtra,Congress,3,1962,Shri Vithal Balkrishna Gandhi,Bombay Central South
Male,Maharashtra,Congress,3,1962,Shri Ramchandra Matand Hajarnavis,Bhandara
Male,Maharashtra,Congress,3,1962,Shri Mohammad Mohibbul Haq,Akola 
Male,Maharashtra,Congress,3,1962,Shri Madhavrao Laxmanrao Jadhav,Malegaon-ST 
Male,Maharashtra,Congress,3,1962,Shri Tulshidas Subhanrao Jadhav,Nanded
Male,Maharashtra,Congress,3,1962,Shri Gulabrao Keshavrao Jedhe,Baramati
Male,Maharashtra,Jan Sangh,3,1962,Shri Madeppa Bandappa Kadadi,Solapur 
Male,Maharashtra,Congress,3,1962,Shri Narayan Sadoba Kajrolkar,BombayCentral North-SC
Male,Maharashtra,Praja Socialist Party (PSP),3,1962,Shri Tulsiram Dashrath Kamble,Latur 
Female,Maharashtra,Dravida Munnetra Kazhagam,3,1962,Smt. G.M.Tai Kannamwar,Chanda
Male,Maharashtra,Swatantra Party,3,1962,Shri Raghunath Keshav Khadilkar,Khed
Male,Maharashtra,Congress,3,1962,Shri Kisan Veer,Satara
Male,Maharashtra,Swatantra Party,3,1962,Shri Dwarka Das Mantri,Bhir
Male,Maharashtra,Congress,3,1962,Shri V.K. Krishna Menon,Bombay City North 
Male,Maharashtra,Congress,3,1962,Shri Krishnaji Laxman More,Hatkanangale
Male,Maharashtra,Congress,3,1962,Shri Shankarrao Shantaram More,Poona 
Female,Maharashtra,Communist Party,3,1962,Smt. Sharda Mukerjee,Ratnagiri 
Male,Maharashtra,Congress,3,1962,Shri Yeshwantrao Martandrao Mukne,Bhiwandi
Male,Andhra Pradesh,Congress,3,1962,Prof. Nayakulu G. Ranga,Chittoor
Male,Maharashtra,Congress,3,1962,Shri Ramrao Narayanrao,Jalna 
Male,Maharashtra,Congress,3,1962,Shri Bapu Nath Pai,Rajapur 
Male,Maharashtra,Congress,3,1962,Shri Chudaman Ananda Rawandale Patil,Dhulia
Male,Maharashtra,Congress,3,1962,Shri Deorao Shioram Patil,Yavatmal
Male,Maharashtra,Congress,3,1962,Shri Julalsing Shankarrao Patil,Jalgaon 
Male,Maharashtra,Congress,3,1962,Shri Madhaorao Bhagwantrao Patil,Ramtek
Male,Maharashtra,Congress,3,1962,Shri Sadashiv Kanoji Patil,Bombay City South 
Male,Maharashtra,Congress,3,1962,Shri Tulsiram Abaji Patil,Osmanabad-SC
Male,Maharashtra,Congress,3,1962,Shri Vishwanath Tukaram Patil,Kolhapur
Male,Maharashtra,Congress,3,1962,Shri Shivram Rango Rane,Buldhana-SC 
Male,Maharashtra,Congress,3,1962,Shri Shaymshah Lal,Chanda
Male,Maharashtra,Congress,3,1962,Shri Annasaheb Pandurange Shinde,Kopargaon 
Male,Maharashtra,Swatantra Party,3,1962,Shri Tayappa Hari Sonavane,Pandharpur-SC 
Male,Jammu and Kashmir,Congress,3,1962,Shri Sham Lal Saraf,NA
